TransactionId,UserId,VisitYear,VisitMonth,VisitMode,AttractionId,Rating,ContinentId,RegionId,CountryId,UserCityId,CityName,CityCountryId,Continent,Region,Country,AttractionCityId,AttractionTypeId,Attraction,AttractionAddress,AttractionType,AttractionCity,Season,MonthsSinceFirstVisit
29212,1804,2022,4,Friends,116,5,2,8,32,63,Rome,32,Europe,Eastern Europe,Poland,115,7,Riyadh Mount,"339 Main Road, Riyadh",Volcanos,Riyadh,Spring,28
29213,2552,2021,3,Business,113,2,5,15,59,118,Mumbai,59,Africa,Southern Africa,Namibia,35,3,Bandung Museum,"119 Main Road, Bandung",History Museums,Bandung,Spring,15
29215,1350,2024,12,Family,326,5,5,14,56,111,Phuket,56,Africa,West Africa,Senegal,126,3,Addis Ababa Museum,"203 Main Road, Addis Ababa",History Museums,Addis Ababa,Winter,60
29216,566,2024,11,Solo,128,4,3,10,41,81,Colombo,41,North America,Central America,Guatemala,21,2,Havana Archaeological Park,"236 Main Road, Havana",Ancient Ruins,Havana,Autumn,59
29217,669,2023,7,Business,22,4,2,7,30,59,Prague,30,Europe,Northern Europe,Norway,116,5,Port Moresby Wildlife Reserve,"383 Main Road, Port Moresby",Nature & Wildlife Areas,Port Moresby,Summer,43
29218,1032,2024,7,Family,148,4,2,7,28,55,Marrakesh,28,Europe,Northern Europe,United Kingdom,118,13,Mumbai Bazaar,"48 Main Road, Mumbai",Flea & Street Markets,Mumbai,Summer,55
29219,2090,2022,10,Family,170,4,3,11,44,87,Hanoi,44,North America,Caribbean,Dominican Republic,30,2,Dakar Archaeological Park,"279 Main Road, Dakar",Ancient Ruins,Dakar,Autumn,34
29220,2484,2023,6,Friends,301,5,1,3,15,31,Mumbai,15,Asia,East Asia,Taiwan,6,9,Penang Wellness Retreat,"363 Main Road, Penang",Spas,Penang,Summer,42
29221,880,2023,7,Business,272,5,2,6,25,49,Kathmandu,25,Europe,Southern Europe,Spain,1,6,Dar es Salaam Splash World,"270 Main Road, Dar es Salaam",Water Parks,Dar Es Salaam,Summer,43
29222,1112,2022,6,Family,314,3,2,7,31,62,Kuala Lumpur,31,Europe,Northern Europe,Denmark,52,5,Manila Sanctuary,"205 Main Road, Manila",Nature & Wildlife Areas,Manila,Summer,30
29223,2651,2021,7,Solo,254,5,2,5,20,39,Addis Ababa,20,Europe,Western Europe,France,122,13,Bandung Street Market,"191 Main Road, Bandung",Flea & Street Markets,Bandung,Summer,19
29224,2318,2023,8,Couples,22,4,5,13,53,101,Barcelona,53,Africa,East Africa,Ethiopia,116,5,Port Moresby Wildlife Reserve,"383 Main Road, Port Moresby",Nature & Wildlife Areas,Port Moresby,Summer,44
29225,2035,2023,9,Family,311,5,5,14,55,109,Buenos Aires,55,Africa,West Africa,Ghana,51,11,Warsaw Monument,"315 Main Road, Warsaw",Points Of Interest & Landmarks,Warsaw,Autumn,45
29226,1136,2023,4,Friends,245,5,5,16,61,122,Bandung,61,Africa,North Africa,Morocco,41,13,Tokyo Bazaar,"42 Main Road, Tokyo",Flea & Street Markets,Tokyo,Spring,40
29227,962,2021,6,Solo,231,5,1,4,19,37,Stockholm,19,Asia,Western Asia,Turkey,98,4,Lisbon Shrine,"18 Main Road, Lisbon",Religious Sites,Lisbon,Summer,18
29228,2153,2024,3,Couples,235,4,2,5,21,42,Cape Town,21,Europe,Western Europe,Germany,22,5,Buenos Aires Sanctuary,"337 Main Road, Buenos Aires",Nature & Wildlife Areas,Buenos Aires,Spring,51
29230,1576,2022,11,Friends,292,4,2,6,24,47,Auckland,24,Europe,Southern Europe,Italy,77,1,Lima Bay,"366 Main Road, Lima",Beaches,Lima,Autumn,35
29231,196,2024,12,Business,134,3,5,16,60,120,Singapore,60,Africa,North Africa,Egypt,9,4,Brussels Temple,"372 Main Road, Brussels",Religious Sites,Brussels,Winter,60
29232,1816,2022,9,Family,56,3,5,16,60,120,Singapore,60,Africa,North Africa,Egypt,93,7,Penang Mount,"6 Main Road, Penang",Volcanos,Penang,Autumn,33
29233,1662,2022,2,Family,77,4,5,14,55,109,Buenos Aires,55,Africa,West Africa,Ghana,99,14,Tel Aviv Waterfall,"241 Main Road, Tel Aviv",Waterfalls,Tel Aviv,Winter,26
29234,193,2020,6,Family,326,3,2,6,25,48,San Jose,25,Europe,Southern Europe,Spain,126,3,Addis Ababa Museum,"203 Main Road, Addis Ababa",History Museums,Addis Ababa,Summer,6
29235,1172,2022,9,Friends,69,5,2,7,31,62,Kuala Lumpur,31,Europe,Northern Europe,Denmark,132,13,Los Angeles Street Market,"56 Main Road, Los Angeles",Flea & Street Markets,Los Angeles,Autumn,33
29236,654,2024,6,Business,341,4,2,8,35,68,New York,35,Europe,Eastern Europe,Romania,32,11,Santo Domingo Monument,"2 Main Road, Santo Domingo",Points Of Interest & Landmarks,Santo Domingo,Summer,54
29237,2384,2024,11,Friends,303,5,1,2,10,21,Havana,10,Asia,South Asia,Bangladesh,18,4,Jakarta Mosque,"261 Main Road, Jakarta",Religious Sites,Jakarta,Autumn,59
29238,2734,2021,5,Friends,308,4,5,13,51,99,Tel Aviv,51,Africa,East Africa,Tanzania,99,9,Tel Aviv Thermal Spa,"175 Main Road, Tel Aviv",Spas,Tel Aviv,Spring,17
29239,911,2022,6,Business,50,4,2,6,26,51,Warsaw,26,Europe,Southern Europe,Greece,48,15,San Jose Opera House,"49 Main Road, San Jose",Ballets,San Jose,Summer,30
29240,117,2023,5,Couples,277,5,2,7,31,62,Kuala Lumpur,31,Europe,Northern Europe,Denmark,45,4,Los Angeles Cathedral,"2 Main Road, Los Angeles",Religious Sites,Los Angeles,Spring,41
29241,2688,2023,4,Friends,43,4,5,13,50,98,Lisbon,50,Africa,East Africa,Kenya,42,15,Cape Town Opera House,"356 Main Road, Cape Town",Ballets,Cape Town,Spring,40
29242,2512,2024,9,Family,55,4,3,10,40,77,Lima,40,North America,Central America,Panama,90,5,Surabaya Nature Park,"200 Main Road, Surabaya",Nature & Wildlife Areas,Surabaya,Autumn,57
29243,2379,2023,9,Friends,338,5,1,4,19,37,Stockholm,19,Asia,Western Asia,Turkey,93,13,Penang Night Market,"45 Main Road, Penang",Flea & Street Markets,Penang,Autumn,45
29244,985,2022,8,Couples,78,4,2,6,24,46,Taipei,24,Europe,Southern Europe,Italy,130,5,Rio de Janeiro Wildlife Reserve,"150 Main Road, Rio de Janeiro",Nature & Wildlife Areas,Rio De Janeiro,Summer,32
29245,255,2023,3,Business,238,4,5,14,54,104,Oslo,54,Africa,West Africa,Nigeria,28,10,Riyadh Conservation Area,"147 Main Road, Riyadh",National Parks,Riyadh,Spring,39
29246,2918,2022,6,Family,209,4,5,13,53,101,Barcelona,53,Africa,East Africa,Ethiopia,133,1,Taipei Beach,"29 Main Road, Taipei",Beaches,Taipei,Summer,30
29247,1422,2023,5,Friends,143,5,2,8,35,69,Bangkok,35,Europe,Eastern Europe,Romania,130,9,Rio de Janeiro Wellness Retreat,"153 Main Road, Rio de Janeiro",Spas,Rio De Janeiro,Spring,41
29248,985,2023,8,Friends,326,4,2,6,24,46,Taipei,24,Europe,Southern Europe,Italy,126,3,Addis Ababa Museum,"203 Main Road, Addis Ababa",History Museums,Addis Ababa,Summer,44
29249,2307,2022,10,Couples,319,5,1,2,8,16,Panama City,8,Asia,South Asia,Sri Lanka,29,4,Port Moresby Shrine,"125 Main Road, Port Moresby",Religious Sites,Port Moresby,Autumn,34
29250,1965,2021,12,Friends,308,3,1,1,6,14,Barcelona,6,Asia,South East Asia,Philippines,99,9,Tel Aviv Thermal Spa,"175 Main Road, Tel Aviv",Spas,Tel Aviv,Winter,24
29251,163,2021,8,Couples,333,5,2,8,35,69,Bangkok,35,Europe,Eastern Europe,Romania,64,4,Berlin Cathedral,"20 Main Road, Berlin",Religious Sites,Berlin,Summer,20
29252,2880,2020,1,Couples,143,5,1,2,8,18,Jakarta,8,Asia,South Asia,Sri Lanka,130,9,Rio de Janeiro Wellness Retreat,"153 Main Road, Rio de Janeiro",Spas,Rio De Janeiro,Winter,1
29253,1626,2024,11,Friends,118,5,5,16,61,121,Toronto,61,Africa,North Africa,Morocco,15,9,Nairobi Wellness Retreat,"253 Main Road, Nairobi",Spas,Nairobi,Autumn,59
29254,645,2023,11,Solo,237,5,1,3,14,28,Riyadh,14,Asia,East Asia,South Korea,103,7,Panama City Mount,"305 Main Road, Panama City",Volcanos,Panama City,Autumn,47
29255,63,2023,5,Family,165,3,2,5,20,40,Tunis,20,Europe,Western Europe,France,127,14,Tunis Falls,"3 Main Road, Tunis",Waterfalls,Tunis,Spring,41
29256,1615,2024,8,Couples,307,5,5,14,54,106,Lagos,54,Africa,West Africa,Nigeria,87,1,Hanoi Bay,"316 Main Road, Hanoi",Beaches,Hanoi,Summer,56
29257,1740,2022,7,Friends,17,4,1,1,3,7,Athens,3,Asia,South East Asia,Singapore,11,3,Lisbon Museum,"132 Main Road, Lisbon",History Museums,Lisbon,Summer,31
29258,329,2024,4,Family,267,4,2,6,25,48,San Jose,25,Europe,Southern Europe,Spain,2,4,Lyon Temple,"317 Main Road, Lyon",Religious Sites,Lyon,Spring,52
29259,1582,2024,11,Business,35,5,1,2,7,15,Nairobi,7,Asia,South Asia,India,54,10,Sao Paulo Conservation Area,"92 Main Road, Sao Paulo",National Parks,Sao Paulo,Autumn,59
29260,1206,2024,11,Friends,327,5,1,1,5,12,Tel Aviv,5,Asia,South East Asia,Vietnam,84,5,Madrid Wildlife Reserve,"133 Main Road, Madrid",Nature & Wildlife Areas,Madrid,Autumn,59
29261,1225,2022,9,Business,50,3,1,2,8,,Unknown,,Asia,South Asia,Sri Lanka,48,15,San Jose Opera House,"49 Main Road, San Jose",Ballets,San Jose,Autumn,33
29262,2920,2020,1,Solo,326,5,4,12,46,93,Penang,46,South America,South America,Argentina,126,3,Addis Ababa Museum,"203 Main Road, Addis Ababa",History Museums,Addis Ababa,Winter,1
29263,846,2024,7,Friends,165,5,2,6,26,53,Munich,26,Europe,Southern Europe,Greece,127,14,Tunis Falls,"3 Main Road, Tunis",Waterfalls,Tunis,Summer,55
29264,2644,2022,11,Friends,295,4,5,16,60,119,Santo Domingo,60,Africa,North Africa,Egypt,68,6,New York Aqua Park,"8 Main Road, New York",Water Parks,New York,Autumn,35
29265,972,2022,5,Family,93,5,5,16,61,122,Bandung,61,Africa,North Africa,Morocco,40,15,Tunis Performing Arts Centre,"350 Main Road, Tunis",Ballets,Tunis,Spring,29
29266,605,2024,2,Couples,115,4,1,4,17,34,Toronto,17,Asia,Western Asia,Saudi Arabia,125,13,Melbourne Street Market,"132 Main Road, Melbourne",Flea & Street Markets,Melbourne,Winter,50
29267,504,2022,2,Couples,303,5,1,4,16,33,Singapore,16,Asia,Western Asia,United Arab Emirates,18,4,Jakarta Mosque,"261 Main Road, Jakarta",Religious Sites,Jakarta,Winter,26
29268,2840,2024,1,Solo,2,4,5,13,53,102,Nairobi,53,Africa,East Africa,Ethiopia,129,11,Cape Town Landmark,"145 Main Road, Cape Town",Points Of Interest & Landmarks,Cape Town,Winter,49
29269,90,2024,2,Couples,40,5,1,4,19,37,Stockholm,19,Asia,Western Asia,Turkey,14,10,Barcelona Conservation Area,"103 Main Road, Barcelona",National Parks,Barcelona,Winter,50
29270,669,2020,12,Couples,35,5,2,7,30,59,Prague,30,Europe,Northern Europe,Norway,54,10,Sao Paulo Conservation Area,"92 Main Road, Sao Paulo",National Parks,Sao Paulo,Winter,12
29271,958,2024,11,Couples,272,5,1,1,2,4,Paris,2,Asia,South East Asia,Malaysia,1,6,Dar es Salaam Splash World,"270 Main Road, Dar es Salaam",Water Parks,Dar Es Salaam,Autumn,59
29272,1918,2022,1,Couples,151,4,4,12,45,89,Lyon,45,South America,South America,Brazil,95,1,Dubai Cove,"5 Main Road, Dubai",Beaches,Dubai,Winter,25
29273,1042,2022,3,Friends,326,5,4,12,45,89,Lyon,45,South America,South America,Brazil,126,3,Addis Ababa Museum,"203 Main Road, Addis Ababa",History Museums,Addis Ababa,Spring,27
29274,81,2022,6,Family,143,5,5,16,61,123,Gaborone,61,Africa,North Africa,Morocco,130,9,Rio de Janeiro Wellness Retreat,"153 Main Road, Rio de Janeiro",Spas,Rio De Janeiro,Summer,30
29275,1501,2024,1,Family,325,4,3,11,43,86,Windhoek,43,North America,Caribbean,Cuba,68,5,New York Nature Park,"345 Main Road, New York",Nature & Wildlife Areas,New York,Winter,49
29276,2644,2024,11,Friends,118,4,5,16,60,119,Santo Domingo,60,Africa,North Africa,Egypt,15,9,Nairobi Wellness Retreat,"253 Main Road, Nairobi",Spas,Nairobi,Autumn,59
29277,2650,2021,11,Friends,172,5,1,4,17,34,Toronto,17,Asia,Western Asia,Saudi Arabia,14,7,Barcelona Volcano,"50 Main Road, Barcelona",Volcanos,Barcelona,Autumn,23
29278,2977,2021,5,Friends,172,5,5,15,57,112,Chicago,57,Africa,Southern Africa,South Africa,14,7,Barcelona Volcano,"50 Main Road, Barcelona",Volcanos,Barcelona,Spring,17
29279,965,2024,7,Couples,265,4,6,17,64,128,Tokyo,64,Oceania,Australia And New Zealand,New Zealand,33,15,Singapore Performing Arts Centre,"394 Main Road, Singapore",Ballets,Singapore,Summer,55
29280,403,2023,12,Family,269,4,5,15,57,113,Osaka,57,Africa,Southern Africa,South Africa,96,9,Brussels Hot Springs,"369 Main Road, Brussels",Spas,Brussels,Winter,48
29281,225,2023,9,Family,116,5,1,2,10,21,Havana,10,Asia,South Asia,Bangladesh,115,7,Riyadh Mount,"339 Main Road, Riyadh",Volcanos,Riyadh,Autumn,45
29282,2582,2024,7,Couples,246,5,3,10,41,81,Colombo,41,North America,Central America,Guatemala,66,1,Johannesburg Shore,"367 Main Road, Johannesburg",Beaches,Johannesburg,Summer,55
29283,2230,2024,12,Friends,326,5,1,2,11,23,Lahore,11,Asia,South Asia,Pakistan,126,3,Addis Ababa Museum,"203 Main Road, Addis Ababa",History Museums,Addis Ababa,Winter,60
29284,1828,2020,1,Family,291,5,2,5,21,42,Cape Town,21,Europe,Western Europe,Germany,17,13,Oslo Street Market,"238 Main Road, Oslo",Flea & Street Markets,Oslo,Winter,1
29285,1436,2024,3,Friends,291,5,1,1,2,5,Sydney,2,Asia,South East Asia,Malaysia,17,13,Oslo Street Market,"238 Main Road, Oslo",Flea & Street Markets,Oslo,Spring,51
29286,1302,2024,6,Family,102,4,1,2,10,21,Havana,10,Asia,South Asia,Bangladesh,26,13,Osaka Night Market,"391 Main Road, Osaka",Flea & Street Markets,Osaka,Summer,54
29287,1424,2024,4,Friends,218,4,2,7,31,62,Kuala Lumpur,31,Europe,Northern Europe,Denmark,69,2,Bangkok Ancient City,"309 Main Road, Bangkok",Ancient Ruins,Bangkok,Spring,52
29288,1008,2021,2,Couples,291,5,3,10,41,81,Colombo,41,North America,Central America,Guatemala,17,13,Oslo Street Market,"238 Main Road, Oslo",Flea & Street Markets,Oslo,Winter,14
29289,1364,2020,3,Friends,248,2,3,11,44,87,Hanoi,44,North America,Caribbean,Dominican Republic,77,1,Lima Bay,"77 Main Road, Lima",Beaches,Lima,Spring,3
29290,669,2024,5,Family,18,4,2,7,30,59,Prague,30,Europe,Northern Europe,Norway,17,10,Oslo Conservation Area,"42 Main Road, Oslo",National Parks,Oslo,Spring,53
29291,387,2024,1,Family,141,4,3,10,39,75,Beijing,39,North America,Central America,Costa Rica,98,8,Lisbon Caves,"63 Main Road, Lisbon",Caverns & Caves,Lisbon,Winter,49
29292,669,2022,12,Friends,104,4,2,7,30,59,Prague,30,Europe,Northern Europe,Norway,112,10,Chicago Reserve,"311 Main Road, Chicago",National Parks,Chicago,Winter,36
29293,2911,2020,7,Family,304,4,1,4,18,36,Gaborone,18,Asia,Western Asia,Israel,28,1,Riyadh Shore,"97 Main Road, Riyadh",Beaches,Riyadh,Summer,7
29294,2973,2024,7,Solo,172,5,5,15,59,116,Port Moresby,59,Africa,Southern Africa,Namibia,14,7,Barcelona Volcano,"50 Main Road, Barcelona",Volcanos,Barcelona,Summer,55
29295,2234,2022,10,Family,52,4,5,14,55,108,Havana,55,Africa,West Africa,Ghana,26,12,Osaka Quarter,"240 Main Road, Osaka",Neighborhoods,Osaka,Autumn,34
29296,2496,2024,12,Family,83,5,2,6,26,51,Warsaw,26,Europe,Southern Europe,Greece,30,15,Dakar Performing Arts Centre,"27 Main Road, Dakar",Ballets,Dakar,Winter,60
29297,346,2022,7,Family,236,5,1,4,16,33,Singapore,16,Asia,Western Asia,United Arab Emirates,41,13,Tokyo Bazaar,"260 Main Road, Tokyo",Flea & Street Markets,Tokyo,Summer,31
29298,407,2023,11,Friends,141,4,3,11,43,86,Windhoek,43,North America,Caribbean,Cuba,98,8,Lisbon Caves,"63 Main Road, Lisbon",Caverns & Caves,Lisbon,Autumn,47
29299,304,2021,11,Friends,25,5,5,13,51,99,Tel Aviv,51,Africa,East Africa,Tanzania,62,11,Kuala Lumpur Monument,"375 Main Road, Kuala Lumpur",Points Of Interest & Landmarks,Kuala Lumpur,Autumn,23
29300,206,2024,12,Family,143,5,5,14,56,110,Lahore,56,Africa,West Africa,Senegal,130,9,Rio de Janeiro Wellness Retreat,"153 Main Road, Rio de Janeiro",Spas,Rio De Janeiro,Winter,60
29301,2229,2022,11,Couples,85,5,3,10,39,75,Beijing,39,North America,Central America,Costa Rica,31,3,Mumbai Museum,"124 Main Road, Mumbai",History Museums,Mumbai,Autumn,35
29302,186,2020,11,Family,326,3,5,15,57,113,Osaka,57,Africa,Southern Africa,South Africa,126,3,Addis Ababa Museum,"203 Main Road, Addis Ababa",History Museums,Addis Ababa,Autumn,11
29303,2858,2021,5,Friends,218,3,3,10,40,78,Budapest,40,North America,Central America,Panama,69,2,Bangkok Ancient City,"309 Main Road, Bangkok",Ancient Ruins,Bangkok,Spring,17
29304,1911,2024,6,Couples,46,5,2,5,20,39,Addis Ababa,20,Europe,Western Europe,France,15,8,Nairobi Caves,"309 Main Road, Nairobi",Caverns & Caves,Nairobi,Summer,54
29305,573,2024,7,Family,241,5,2,8,35,69,Bangkok,35,Europe,Eastern Europe,Romania,7,8,Athens Grotto,"340 Main Road, Athens",Caverns & Caves,Athens,Summer,55
29306,2433,2022,11,Couples,326,4,6,18,65,131,Amsterdam,65,Oceania,Melanesia,Fiji,126,3,Addis Ababa Museum,"203 Main Road, Addis Ababa",History Museums,Addis Ababa,Autumn,35
29307,2452,2023,6,Friends,62,3,5,16,60,119,Santo Domingo,60,Africa,North Africa,Egypt,32,2,Santo Domingo Archaeological Park,"53 Main Road, Santo Domingo",Ancient Ruins,Santo Domingo,Summer,42
29308,1657,2021,9,Couples,55,5,1,2,9,19,Lagos,9,Asia,South Asia,Nepal,90,5,Surabaya Nature Park,"200 Main Road, Surabaya",Nature & Wildlife Areas,Surabaya,Autumn,21
29309,298,2024,7,Business,18,5,5,13,53,103,Panama City,53,Africa,East Africa,Ethiopia,17,10,Oslo Conservation Area,"42 Main Road, Oslo",National Parks,Oslo,Summer,55
29310,1118,2024,4,Solo,108,5,4,12,46,93,Penang,46,South America,South America,Argentina,95,11,Dubai Tower,"107 Main Road, Dubai",Points Of Interest & Landmarks,Dubai,Spring,52
29311,1598,2024,11,Family,289,4,4,12,45,89,Lyon,45,South America,South America,Brazil,104,12,Oslo Quarter,"55 Main Road, Oslo",Neighborhoods,Oslo,Autumn,59
29312,2214,2020,8,Friends,59,5,1,1,4,9,Brussels,4,Asia,South East Asia,Thailand,27,5,Cairo Sanctuary,"278 Main Road, Cairo",Nature & Wildlife Areas,Cairo,Summer,8
29313,855,2022,5,Couples,326,5,6,18,65,130,Rio De Janeiro,65,Oceania,Melanesia,Fiji,126,3,Addis Ababa Museum,"203 Main Road, Addis Ababa",History Museums,Addis Ababa,Spring,29
29314,2603,2021,10,Friends,77,4,1,3,15,30,Dakar,15,Asia,East Asia,Taiwan,99,14,Tel Aviv Waterfall,"241 Main Road, Tel Aviv",Waterfalls,Tel Aviv,Autumn,22
29315,741,2022,8,Friends,209,5,2,8,33,64,Berlin,33,Europe,Eastern Europe,Czech Republic,133,1,Taipei Beach,"29 Main Road, Taipei",Beaches,Taipei,Summer,32
29316,2994,2024,12,Friends,282,3,1,2,11,23,Lahore,11,Asia,South Asia,Pakistan,2,8,Lyon Grotto,"341 Main Road, Lyon",Caverns & Caves,Lyon,Winter,60
29317,379,2024,7,Friends,265,4,4,12,45,90,Surabaya,45,South America,South America,Brazil,33,15,Singapore Performing Arts Centre,"394 Main Road, Singapore",Ballets,Singapore,Summer,55
29318,2481,2023,8,Family,162,4,2,8,35,69,Bangkok,35,Europe,Eastern Europe,Romania,87,4,Hanoi Cathedral,"58 Main Road, Hanoi",Religious Sites,Hanoi,Summer,44
29319,440,2021,3,Family,220,5,2,8,33,65,Kingston,33,Europe,Eastern Europe,Czech Republic,103,3,Panama City Historical Museum,"155 Main Road, Panama City",History Museums,Panama City,Spring,15
29320,2260,2021,8,Family,131,3,5,13,50,,Unknown,,Africa,East Africa,Kenya,24,1,Phuket Bay,"186 Main Road, Phuket",Beaches,Phuket,Summer,20
29321,2573,2023,11,Business,50,3,3,10,39,75,Beijing,39,North America,Central America,Costa Rica,48,15,San Jose Opera House,"49 Main Road, San Jose",Ballets,San Jose,Autumn,47
29322,903,2022,8,Couples,189,4,4,12,46,93,Penang,46,South America,South America,Argentina,116,7,Port Moresby Mount,"162 Main Road, Port Moresby",Volcanos,Port Moresby,Summer,32
29323,337,2024,6,Friends,38,3,3,10,39,76,Milan,39,North America,Central America,Costa Rica,113,7,Osaka Mount,"127 Main Road, Osaka",Volcanos,Osaka,Summer,54
29324,3000,2021,11,Family,192,3,2,6,27,54,Sao Paulo,27,Europe,Southern Europe,Portugal,112,2,Chicago Ancient City,"171 Main Road, Chicago",Ancient Ruins,Chicago,Autumn,23
29325,2912,2024,4,Couples,137,3,5,13,53,101,Barcelona,53,Africa,East Africa,Ethiopia,53,11,Munich Bridge,"309 Main Road, Munich",Points Of Interest & Landmarks,Munich,Spring,52
29327,1071,2022,4,Business,289,3,2,5,20,39,Addis Ababa,20,Europe,Western Europe,France,104,12,Oslo Quarter,"55 Main Road, Oslo",Neighborhoods,Oslo,Spring,28
29328,447,2021,11,Solo,85,4,1,2,9,19,Lagos,9,Asia,South Asia,Nepal,31,3,Mumbai Museum,"124 Main Road, Mumbai",History Museums,Mumbai,Autumn,23
29329,1162,2021,5,Couples,315,5,3,9,37,72,Accra,37,North America,Northern America,Canada,74,15,Seoul Opera House,"15 Main Road, Seoul",Ballets,Seoul,Spring,17
29330,2141,2023,9,Solo,303,5,5,15,59,116,Port Moresby,59,Africa,Southern Africa,Namibia,18,4,Jakarta Mosque,"261 Main Road, Jakarta",Religious Sites,Jakarta,Autumn,45
29331,504,2022,9,Family,303,5,1,4,16,33,Singapore,16,Asia,Western Asia,United Arab Emirates,18,4,Jakarta Mosque,"261 Main Road, Jakarta",Religious Sites,Jakarta,Autumn,33
29332,67,2024,4,Friends,56,4,1,2,11,24,Phuket,11,Asia,South Asia,Pakistan,93,7,Penang Mount,"6 Main Road, Penang",Volcanos,Penang,Spring,52
29333,2709,2022,2,Couples,239,5,3,10,41,82,Chennai,41,North America,Central America,Guatemala,86,12,Windhoek District,"136 Main Road, Windhoek",Neighborhoods,Windhoek,Winter,26
29334,2067,2024,10,Family,202,4,5,16,60,120,Singapore,60,Africa,North Africa,Egypt,2,6,Lyon Water Park,"173 Main Road, Lyon",Water Parks,Lyon,Autumn,58
29335,2045,2023,5,Couples,18,5,5,13,52,100,London,52,Africa,East Africa,Uganda,17,10,Oslo Conservation Area,"42 Main Road, Oslo",National Parks,Oslo,Spring,41
29336,2858,2024,7,Couples,237,4,3,10,40,78,Budapest,40,North America,Central America,Panama,103,7,Panama City Mount,"305 Main Road, Panama City",Volcanos,Panama City,Summer,55
29337,1515,2022,12,Family,345,4,1,3,15,31,Mumbai,15,Asia,East Asia,Taiwan,5,4,Sydney Mosque,"182 Main Road, Sydney",Religious Sites,Sydney,Winter,36
29338,922,2022,5,Couples,134,4,2,7,28,55,Marrakesh,28,Europe,Northern Europe,United Kingdom,9,4,Brussels Temple,"372 Main Road, Brussels",Religious Sites,Brussels,Spring,29
29339,2732,2022,6,Friends,143,5,1,3,14,28,Riyadh,14,Asia,East Asia,South Korea,130,9,Rio de Janeiro Wellness Retreat,"153 Main Road, Rio de Janeiro",Spas,Rio De Janeiro,Summer,30
